link,date,summary
https://vtv.vn/xa-hoi/mien-bac-mien-trung-nang-nong-vuot-40-do-c-co-noi-vuot-ky-luc-20240402112853797.htm,02/04/2024,"Mới đợt nóng đầu mùa, mà nhiều nơi ở Tây Bắc Bộ và Trung Bộ đã vượt 40 độ C, thậm chí ở Hà Tĩnh nhiệt độ đã vượt giá trị lịch sử tháng 4 trước đó"
https://vtv.vn/xa-hoi/vu-chay-day-nha-ven-kenh-tau-hu-da-duoc-khong-che-chua-ghi-nhan-thuong-vong-20240402115714819.htm,02/04/2024,"Ghi nhận ban đầu vụ cháy gây thiệt hại nhiều nhà cửa, tài sản nhưng không gây thương vong về người."
https://vtv.vn/xa-hoi/de-xuat-su-dung-hanh-lang-duong-sat-lam-duong-gom-20240402091528492.htm,02/04/2024,Bộ Giao thông vận tải (GTVT) đề xuất cho phép sử dụng hành lang an toàn giao thông đường sắt quốc gia để xây dựng đường gom.
https://vtv.vn/xa-hoi/nhieu-hang-muc-cua-xa-dat-chuan-nong-thon-moi-chua-dat-chuan-20240402104415114.htm,02/04/2024,"Dù xã đạt chuẩn nông thôn mới, nhưng nhiều người dân ở xã Châu Minh, huyện Hiệp Hòa, Bắc Giang, phản ánh, một số hạng mục của vẫn cần phải được cải thiện."
https://vtv.vn/xa-hoi/vao-cua-au-xe-container-va-cham-xe-chay-nguoc-chieu-20240402101636469.htm,02/04/2024,"Vào cua thiếu quan sát lái xe container vội vàng đánh lái sang làn đường ngược chiều, sau đó va chạm với xe khác chạy ngược hướng."
https://vtv.vn/xa-hoi/cong-khai-minh-bach-giup-go-nut-that-cai-tao-chung-cu-cu-20240402094257738.htm,02/04/2024,"Công khai, minh bạch mọi vấn đề liên quan đến cải tạo chung cư cũ là cách để tháo gỡ nút thắt, đẩy nhanh tiến độ cải tạo, xây dựng lại chung cư cũ của Hà Nội hiện nay."
https://vtv.vn/xa-hoi/can-dieu-chinh-muc-huong-tro-cap-thai-san-doi-voi-truong-hop-bhxh-tu-nguyen-20240402091719488.htm,02/04/2024,"Mức đề xuất hỗ trợ thai sản với BHXH tự nguyện là 2 triệu đồng là quá thấp, cần được sửa đổi cho phù hợp với điều kiện thực tế."
https://vtv.vn/xa-hoi/6-nguoi-thiet-mang-vi-tai-nan-sau-10-thang-khai-thac-cao-toc-phan-thiet-dau-giay-20240402101146471.htm,02/04/2024,"Sau 10 tháng đưa vào khai thác, nhiều vụ tai nạn giao thông đã xảy ra trên cao tốc Phan Thiết Dầu Giây, khiến 6 người thiệt mạng."
https://vtv.vn/xa-hoi/san-bay-dien-bien-don-gan-70000-khach-sau-4-thang-hoat-dong-tro-lai-20240402085933146.htm,02/04/2024,"Sau 4 tháng hoạt động trở lại, Cảng Hàng không Điện Biên đã đón hơn 900 chuyến bay với sản lượng khách đi và đến tăng cao và ổn định."
https://vtv.vn/doi-song/ha-noi-to-chuc-cuoc-thi-tim-hieu-ve-70-nam-ngay-giai-phong-thu-do-20240402100306147.htm,02/04/2024,Ban Tuyên giáo Thành ủy vừa ban hành Kế hoạch số 133-KH/BTGTU về tổ chức Cuộc thi tìm hiểu về chủ đề 70 năm Ngày Giải phóng Thủ đô (10/10/1954-10/10/2024).
https://vtv.vn/xa-hoi/mua-lon-kem-mua-da-o-da-lat-gay-sat-lo-tren-deo-prenn-20240402082658836.htm,02/04/2024,"Tại thành phố Đà Lạt, Lâm Đồng, chiều 1/4, trận mưa đầu mùa kèm mưa đá xảy ra đã gây sạt lở trên đèo Prenn."
https://vtv.vn/xa-hoi/chinh-thuc-cam-xe-khach-tren-30-cho-xe-tai-vao-cao-toc-cam-lo-la-son-tu-4-4-20240402070003222.htm,02/04/2024,"Cục Đường bộ Việt Nam chính thức quyết định từ 6h ngày 4/4, xe khách trên 30 chỗ, xe giường nằm, xe tải từ 6 trục trở lên không đi vào cao tốc Cam Lộ La Sơn."
https://vtv.vn/xa-hoi/dak-lak-phan-hoi-su-viec-gan-400-ha-rung-bi-suy-giam-20240402064935265.htm,02/04/2024,"Lãnh đạo Sở Nông nghiệp và Phát triển nông thôn tỉnh Đắk Lắk cho rằng, có nhiều nguyên nhân dẫn đến sự việc gần 400 ha rừng bị suy giảm."
https://vtv.vn/chinh-tri/viet-nam-lan-dau-dang-cai-dien-dan-tuong-lai-asean-20240402002224845.htm,02/04/2024,Việt Nam sẽ đăng cai tổ chức Diễn đàn Tương lai ASEAN lần đầu tiên theo sáng kiến được Thủ tướng Phạm Minh Chính công bố tại Hội nghị Cấp cao ASEAN lần thứ 43.
https://vtv.vn/xa-hoi/xe-may-va-cham-voi-tau-hoa-mot-nguoi-dan-ong-tu-vong-20240402062206915.htm,02/04/2024,Tai nạn giao thông giữa tàu hỏa và xe máy trên địa bàn tỉnh Quảng Trị khiến 1 người tử vong tại chỗ.
https://vtv.vn/xa-hoi/bac-bo-trung-bo-nang-nong-cao-diem-tu-hom-nay-2-4-20240402055620648.htm,02/04/2024,Đợt nắng nóng đầu mùa ở Bắc Bộ và Trung Bộ hôm nay (2/4) sẽ bước vào cao điểm.
https://vtv.vn/xa-hoi/tp-ho-chi-minh-gach-lat-via-he-bong-troc-bay-nguoi-di-bo-2024040121333578.htm,02/04/2024,"Trên một đoạn vỉa hè ở ngay khu vực trung tâm TP, gạch thì đã bị vỡ, thậm chí là tạo thành những cái hố nhỏ trên đường và chỉ cần lơ đãng là người đi bộ có thể bị té ngã."
https://vtv.vn/xa-hoi/ba-ria-vung-tau-nhon-nhip-khu-am-thuc-cho-que-giua-canh-dong-20240329144015591.htm,02/04/2024,"Nằm giữa những cánh đồng, khu ẩm thực chợ quê An Nhứt những ngày này thu hút hàng ngàn du khách, người dân đến thưởng thức, tạo không khí nhộn nhịp, tươi vui."
https://vtv.vn/xa-hoi/mua-sua-non-gia-cat-co-o-thanh-hoa-giau-sua-o-chuong-lon-vi-so-con-biet-20240321132211253.htm,02/04/2024,"Người phụ nữ lớn tuổi ở huyện Nga Sơn, tỉnh Thanh Hóa sau khi mua 3 hộp sữa từ Công ty MEDICAL đã không dám uống vì sợ ngộ độc thực phẩm, phải giấu ở chuồng lợn."
https://vtv.vn/giao-duc/san-sang-cho-hoi-khoe-phu-dong-toan-quoc-nam-2024-giai-doan-1-20240402051343189.htm,02/04/2024,
https://vtv.vn/xa-hoi/nhieu-diem-moi-trong-dieu-tra-dan-so-va-nha-o-toan-quoc-2024-20240401205132609.htm,01/04/2024,"Cuộc điều tra dân số và nhà ở có nhiều điểm mới trong cách thực hiện để dữ liệu chính xác, bao quát hơn."
https://vtv.vn/xa-hoi/cong-an-cuu-nguoi-phu-nu-co-y-dinh-tu-tu-o-ho-tay-20240401205644371.htm,01/04/2024,"Sau khi thuyết phục chị H bỏ suy nghĩ tiêu cực, công an phường Yên Phụ (Tây Hồ, Hà Nội) đã đưa nạn nhân về nhà."
https://vtv.vn/xa-hoi/tp-ho-chi-minh-chay-lon-hang-loat-nha-ven-kenh-tau-hu-20240401210232916.htm,01/04/2024,"Tối 1/4, lửa bùng lên cao và nhanh chóng lan rộng loạt căn nhà ven kênh đường Phạm Thế Hiển, Quận 8, TP Hồ Chí Minh."
https://vtv.vn/xa-hoi/hon-15-ty-dong-tien-xu-phat-vi-pham-giao-thong-tai-quang-binh-20240401193740544.htm,01/04/2024,"Tăng cường tuyên truyền, kết hợp tuần tra, kiểm soát xử lý vi phạm, lực lượng CSGT tỉnh Quảng Bình đã xử phạt các phương tiện vi phạm hơn 15 tỷ đồng trong 3 tháng."
https://vtv.vn/xa-hoi/ha-noi-yeu-cau-8-quan-huyen-co-so-nguoi-chet-do-tngt-cao-lam-ro-trach-nhiem-2024040119303851.htm,01/04/2024,"Tình hình TNGT của Hà Nội trong quý I diễn biến phức tạp, tỷ lệ gia tăng ở mức cao với hơn 380 vụ tai nạn giao thông, làm 175 người thiệt mạng, trên 300 người bị thương."
https://vtv.vn/xa-hoi/lich-chi-tra-luong-huu-thang-4-20240401185718185.htm,01/04/2024,Bưu điện Việt Nam thông báo lịch chi trả lương hưu và trợ cấp bảo hiểm xã hội tháng 4 sẽ là từ ngày mai (2/4).
https://vtv.vn/xa-hoi/nam-sinh-lop-8-bi-danh-chan-thuong-nao-co-chuyen-bien-tich-cuc-20240401183315921.htm,01/04/2024,"Sau 6 ngày điều trị tại Bệnh viện Đa khoa tỉnh Phú Thọ, bệnh nhân N.H.Đ. (14 tuổi) nam sinh lớp 8 bị đánh chấn thương não đã có những chuyển biến tích cực"
https://vtv.vn/xa-hoi/du-an-nha-may-thuy-dien-ialy-mo-rong-se-hoa-luoi-dien-quoc-gia-cuoi-nam-2024-20240401182611108.htm,01/04/2024,"Theo kế hoạch, Nhà máy thủy điện Ialy mở rộng dự kiến sẽ phát điện 2 tổ máy trong Quý IV/2024."
https://vtv.vn/xa-hoi/hai-hoc-sinh-duoi-nuoc-khi-di-tam-khe-20240401174744167.htm,01/04/2024,"Lại thêm một vụ đuối nước thương tâm xảy ra tại xã Thanh Thủy, huyện Thanh Chương, tỉnh Nghệ An."
https://vtv.vn/xa-hoi/thang-4-2024-nang-nong-dai-ngay-gia-tang-o-nhieu-noi-20240401164045014.htm,01/04/2024,"Nắng nóng gia tăng nhiều ngày tại các khu vực và nguy cơ cao kéo dài thêm tình trạng khô hạn, thiếu nước và tiềm ẩn các nguy cơ cháy nổ."
https://vtv.vn/xa-hoi/khai-tu-chung-minh-nhan-dan-tu-1-1-2025-20240401154734964.htm,01/04/2024,"Theo Cục Cảnh sát Quản lý Hành chính về Trật tự xã hội (C06 Bộ Công an), chứng minh nhân dân sẽ được ""khai tử"" từ ngày 1/1/2025."
https://vtv.vn/xa-hoi/canh-bao-hinh-thuc-lua-dao-moi-mao-danh-nhan-vien-apple-2024040115262546.htm,01/04/2024,Gần đây xuất hiện hình thức lừa đảo mới nhắm vào người dùng sản phẩm của Apple để hỗ trợ người dùng.
https://vtv.vn/xa-hoi/canh-sat-duong-thuy-no-sung-canh-cao-bat-cac-tau-hut-cat-trai-phep-tren-song-hong-2024040115132737.htm,01/04/2024,"Vào 22 giờ 40 ngày 31/3, trên tuyến sông Hồng, (đoạn giáp ranh giữa Hà Nội, Vĩnh Phúc), Tổ công tác số 2 phát hiện 2 phương tiện đang hoạt động khai thác cát trái phép."
https://vtv.vn/xa-hoi/ha-noi-hang-nghin-ho-dan-thieu-nuoc-sach-nghiem-trong-20240401141447976.htm,01/04/2024,"Hàng nghìn hộ dân tại Hà Nội đang đối mặt với tình trạng thiếu nước sạch, đặc biệt là ở huyện Sóc Sơn, nhu cầu nước sinh hoạt hàng ngày của người dân chưa được đảm bảo."
https://vtv.vn/xa-hoi/dam-bao-nguon-nuoc-sach-cho-nguoi-dan-mua-nang-nong-o-tp-ho-chi-minh-20240401144448319.htm,01/04/2024,Các chuyên gia khí tượng thủy văn đã cảnh báo mùa khô hạn sẽ kéo dài. Đặt ra thách thức lớn đối với việc cung cấp nước sạch cho hơn 10 triệu dân tại TP Hồ Chí Minh.
https://vtv.vn/xa-hoi/ra-quan-dieu-tra-dan-so-va-nha-o-toan-quoc-nam-2024-20240401143823516.htm,01/04/2024,"Sáng nay, Lễ ra quân điều tra dân số và nhà ở giữa kỳ năm 2024 đã diễn ra tại Hà Nội, bắt đầu của việc thu thập thông tin cần thiết về dân số và nhà ở toàn quốc."
https://vtv.vn/xa-hoi/tran-lan-nha-xuong-trai-phep-tren-dat-nong-nghiep-tai-noi-do-ha-noi-20240401140343987.htm,01/04/2024,"Tình trạng tràn lan các nhà xưởng tự phát và các hoạt động sản xuất không hợp pháp như đốt rác, khoan cắt đá, phun sơn liên tục gây ảnh hưởng đến môi trường và người dân."
https://vtv.vn/xa-hoi/da-lat-suoi-cam-ly-o-nhiem-nang-20240401134714499.htm,01/04/2024,"Mưa đầu mùa đến muộn, lượng nước chảy ít, nhiều rác thải sinh hoạt, nông nghiệp ứ đọng đã gây nên tình trạng ô nhiễm nghiêm trọng tại hạ nguồn suối Cam Ly, TP Đà Lạt."
https://vtv.vn/xa-hoi/cong-an-vao-cuoc-vu-2-o-to-ruot-duoi-chen-duong-nhau-nhu-phim-hanh-dong-20240401134651197.htm,01/04/2024,2 ô tô con rượt đuổi nhau trên đường cao tốc đại lộ Thăng Long khiến nhiều người hốt hoảng.
https://vtv.vn/xa-hoi/cau-ca-duoi-duong-day-cao-the-1-nam-gioi-bi-dien-giat-nguy-kich-202404011336092.htm,01/04/2024,"Câu cá dưới đường dây cao thế, bệnh nhân bị điện giật, ngã xuống ngừng tim, rất may được bạn câu sơ cứu..."
https://vtv.vn/xa-hoi/cap-phieu-ly-lich-tu-phap-de-xuat-tra-cuu-an-tich-co-truoc-ngay-1-7-2010-20240401131301933.htm,01/04/2024,"Đề xuất Phòng Tư pháp cấp huyện tra cứu, xác minh thông tin về án tích có trước ngày 1/7/2010 tại cơ quan công an, tòa án và cơ quan có thẩm quyền của Bộ Quốc phòng."
https://vtv.vn/xa-hoi/tai-nan-giao-thong-giam-nho-thuong-xuyen-kiem-tra-nong-do-con-20240331145705586.htm,01/04/2024,"Tai nạn giao thông trên địa bàn TP Hồ Chí Minh giảm sâu trên cả 3 tiêu chí là số vụ tai nạn, người chết, người bị thương."
https://vtv.vn/xa-hoi/the-thao-hoc-duong-dinh-cao-su-kien-hap-dan-danh-cho-cac-em-hoc-sinh-20240331220958369.htm,31/03/2024,
https://vtv.vn/xa-hoi/chay-nha-xuong-cho-thue-rong-hon-3000m2-o-binh-duong-20240331204844223.htm,31/03/2024,"Vụ cháy xảy ra vào khoảng 17h ngày 31/3, tại nhà xưởng cho thuê chứa vải, sợi rộng hơn 3.000m2 ở phường Thái Hòa, thành phố Tân Uyên, tỉnh Bình Dương."
https://vtv.vn/xa-hoi/cuoc-song-kho-khan-cua-nguoi-dan-tai-du-an-treo-khu-nam-ly-chieu-hoang-20240331211552971.htm,31/03/2024,"Khu vực III Nam Lý Chiêu Hoàng từng được kỳ vọng sẽ đáp ứng nhu cầu nhà ở cho gần 4.000 người, nay lại toàn những căn nhà tạm bợ, xập xệ, xung quanh đầy rác thải."
https://vtv.vn/xa-hoi/mua-da-o-lam-dong-20240331193454913.htm,31/03/2024,"Chiều 31/3, Đà Lạt đã có trận mưa lớn kéo dài khoảng 1 giờ đồng hồ. Trận mưa có kèm mưa đá ở một số khu vực."
https://vtv.vn/du-lich/quang-ninh-mo-rong-tuyen-pho-di-bo-bai-tho-thanh-trung-tam-du-lich-2024033116092404.htm,31/03/2024,"TP Hạ Long đang xây dựng Quy hoạch tổng thể góp phần mở rộng tuyến phố đi bộ Bài Thơ thành trung tâm dịch vụ du lịch, góp phần phát triển du lịch Quảng Ninh."
https://vtv.vn/xa-hoi/hon-5000-chien-si-canh-sat-co-dong-tham-gia-tong-duyet-le-ky-niem-50-nam-ngay-truyen-thong-2024033116412953.htm,31/03/2024,"Hơn 5.000 cán bộ, chiến sĩ đã có màn tổng duyệt diễu binh, biểu diễn võ thuật, chuẩn bị cho Lễ kỷ niệm 50 năm truyền thống lực lượng cảnh sát cơ động."
https://vtv.vn/xa-hoi/hang-nghin-ho-dan-o-ca-mau-thieu-nuoc-sinh-hoat-20240331163304764.htm,31/03/2024,Nắng nóng kéo dài khiến cho hàng nghìn hộ dân tại tỉnh Cà Mau thiếu nước sinh hoạt.
https://vtv.vn/xa-hoi/noi-lo-sat-lo-tu-hoat-dong-khai-thac-cat-trai-phep-20240331153409632.htm,31/03/2024,"Khoảng 36.000 gốc cây bạch đàn giữ đất nằm gần bãi khai thác cát bỗng bị chặt phá còn các đơn vị khai thác thì nhân đôi số phương tiện hút cát, gây sạt lở nhanh chóng."
https://vtv.vn/xa-hoi/ky-su-nong-nghiep-san-xuat-thoc-giong-gia-20240331144736853.htm,31/03/2024,"Do am hiểu lúa giống F1 Đắc Ưu 11 là giống lúa đang được người dân ưa chuộng, có giá bán cao, Duy nảy sinh ý định làm giả loại lúa giống này để bán kiếm lời."
https://vtv.vn/xa-hoi/duong-sat-do-thi-nhon-ga-ha-noi-chua-di-vao-hoat-dong-rac-thai-da-ngap-loi-di-20240331144058666.htm,31/03/2024,"Dù chưa đi vào hoạt động nhưng tại các nhà ga thuộc tuyến đường sắt đô thị Nhổn Ga Hà Nội đã xuất hiện nhiều rác thải sinh hoạt ngổn ngang, bốc mùi hôi thối."
https://vtv.vn/xa-hoi/lai-xay-ra-tai-nan-giao-thong-tren-cao-toc-cam-lo-son-la-20240331142051213.htm,31/03/2024,Một chiếc xe tải va chạm mạnh với xe container đang phải dừng vì gặp sự cố khi di chuyển trên cao tốc Cam Lộ La Sơn khiến cả hai phương tiện đều biến dạng.
https://vtv.vn/xa-hoi/len-mang-nho-tim-con-mat-tich-nguoi-phu-nu-bi-doi-6000-usd-tien-chuoc-20240331114146899.htm,31/03/2024,"Biết được thông tin một người mẹ tìm con, đối tượng đã liên hệ đòi người mẹ phải đưa 6.000 USD để chuộc con."
https://vtv.vn/xa-hoi/lien-tiep-xay-ra-cac-vu-tai-nan-giao-thong-lien-quan-xe-tai-nang-20240331082823787.htm,31/03/2024,"Trong ngày 30/3, trên phạm vi cả nước ghi nhận 3 vụ tai nạn có liên quan đến xe tải nặng và xe chở nhiều người."
https://vtv.vn/xa-hoi/nguy-co-chay-hang-nghin-hecta-rung-ca-mau-20240331075412551.htm,31/03/2024,Nắng nóng khô hạn kéo dài đang làm hơn 33.500 hecta rừng của tỉnh Cà Mau có nguy cơ cháy rất cao.
https://vtv.vn/doi-song/ket-noi-hau-phuong-voi-chien-si-20240330171920953.htm,31/03/2024,
https://vtv.vn/xa-hoi/so-nguoi-chet-vi-tai-nan-giao-thong-trong-thang-3-2024-gap-19-lan-so-voi-nam-truoc-20240331071339541.htm,31/03/2024,"Số vụ tai nạn giao thông trong tháng 3/2024 gấp gần 2,4 lần so với cùng kỳ năm cũ; số người tử vong gấp 1,9 lần."
https://vtv.vn/xa-hoi/ba-ria-vung-tau-dat-muc-tieu-tro-thanh-pho-truc-thuoc-trung-uong-vao-nam-2030-20240330214419874.htm,31/03/2024,"Bà Rịa Vũng Tàu xác định mục tiêu, đến năm 2030 sẽ trở thành thành phố trực thuộc Trung ương với GRDP bình quân đầu người từ 18.000 18.500 USD."
https://vtv.vn/xa-hoi/chay-lon-tai-xuong-nem-trong-khu-cong-nghiep-o-da-nang-20240331060616402.htm,31/03/2024,"Tối 30/3, một nhà xưởng sản xuất nệm ở khu công nghiệp Hòa Khánh (Đà Nẵng) đã xảy ra cháy lớn."
https://vtv.vn/xa-hoi/nhieu-khu-vuc-tren-ca-nuoc-nang-nong-dien-rong-co-noi-tren-37-do-c-20240331062758834.htm,31/03/2024,"Hôm nay (31/3), không chỉ Nam Bộ mà Bắc Bộ, Trung Bộ cũng bước vào đợt nắng nóng diện rộng."
https://vtv.vn/xa-hoi/cong-an-dieu-tra-cay-sao-den-chet-kho-tren-pho-lo-duc-20240330172221977.htm,30/03/2024,"UBND TP Hà Nội giao công an thành phố kiểm tra, làm rõ nguyên nhân cây sao đen chết khô trước các công trình mới xây dựng trên phố Lò Đúc."
https://vtv.vn/xa-hoi/kon-tum-huy-dong-may-bom-bom-vet-chong-han-cho-cay-ca-phe-2024033014395849.htm,30/03/2024,"Khô hạn vùng Tây Nguyên ngày càng khốc liệt, nguồn nước tưới cho cây trồng, nhất là cây cà phê càng trở nên khan hiếm."
https://vtv.vn/xa-hoi/phat-hien-luong-lon-ma-tuy-nguy-trang-pho-mai-van-chuyen-duong-hang-khong-20240330153055823.htm,30/03/2024,"Công an TP Hải Phòng cho biết vừa triệt phá thành công đường dây mua bán, vận chuyển trái phép chất ma túy xuyên quốc gia qua đường hàng không từ Châu Âu về Việt Nam."
https://vtv.vn/xa-hoi/kip-thoi-cuu-nam-thanh-nien-nhay-cau-long-bien-20240330153850338.htm,30/03/2024,"Một nam thanh niên có hành động dại dột, nhảy cầu Long Biên tự tử, đã may mắn được lực lượng công an TP Hà Nội kịp thời cấp cứu, đưa vào bờ an toàn."
https://vtv.vn/xa-hoi/sat-lo-bo-ke-thanh-da-tp-ho-chi-minh-2024033014330693.htm,30/03/2024,"Những ngày gần đây, nhiều hộ dân sống ở phía Nam bờ kè Thanh Đa, quận Bình Thạnh, TP Hồ Chí Minh rất lo lắng bởi nước thủy triều dâng cao, tiếp tục gây xói lở khu dân cư."
https://vtv.vn/xa-hoi/tim-thay-thi-the-nam-sinh-thu-2-duoi-nuoc-o-dap-khe-xai-2024033014132264.htm,30/03/2024,"Sáng 30/3, lực lượng chức năng và người dân địa phương tại tỉnh Hà Tĩnh đã tìm thấy thi thể em Lê Mạnh Anh (học sinh lớp 6) bị đuối nước ở đập Khe Xai."
